published_fy,pref_code,pref_name,area_code,area_name,record_id,function_name,source_literal
R7,13,東京都,1305,区西北部,R7-1305-62,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-68,二次救急,二次
R7,13,東京都,1305,区西北部,R7-1305-68,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-69,二次救急,二次
R7,13,東京都,1305,区西北部,R7-1305-69,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-70,二次救急,二次
R7,13,東京都,1305,区西北部,R7-1305-72,二次救急,二次
R7,13,東京都,1305,区西北部,R7-1305-72,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-75,二次救急,二次
R7,13,東京都,1305,区西北部,R7-1305-80,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-82,二次救急,二次
R7,13,東京都,1305,区西北部,R7-1305-82,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-85,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-86,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-89,二次救急,二次
R7,13,東京都,1305,区西北部,R7-1305-90,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-91,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-92,二次救急,二次
R7,13,東京都,1305,区西北部,R7-1305-93,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-97,二次救急,二次
R7,13,東京都,1305,区西北部,R7-1305-99,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-101,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-102,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-103,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-116,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-117,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-126,在宅療養支援,在支
R7,13,東京都,1305,区西北部,R7-1305-128,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-14,地域支援,地
R7,13,東京都,1306,区東北部,R7-1306-14,三次救急,三次
R7,13,東京都,1306,区東北部,R7-1306-14,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-15,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-16,地域支援,地
R7,13,東京都,1306,区東北部,R7-1306-16,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-18,地域支援,地
R7,13,東京都,1306,区東北部,R7-1306-18,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-19,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-21,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-22,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-23,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-25,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-25,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-26,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-26,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-28,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-29,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-30,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-32,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-33,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-33,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-35,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-35,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-36,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-36,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-38,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-38,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-39,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-40,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-41,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-41,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-42,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-43,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-43,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-45,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-48,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-49,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-53,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-53,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-54,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-54,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-55,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-56,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-56,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-57,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-59,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-60,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-60,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-61,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-61,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-62,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-66,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-66,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-71,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-73,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-76,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-77,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-79,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-81,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-81,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-83,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-89,二次救急,二次
R7,13,東京都,1306,区東北部,R7-1306-90,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-96,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-100,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-101,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-105,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-106,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-108,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-120,在宅療養支援,在支
R7,13,東京都,1306,区東北部,R7-1306-121,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-14,地域支援,地
R7,13,東京都,1307,区東部,R7-1307-14,三次救急,三次
R7,13,東京都,1307,区東部,R7-1307-14,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-15,特定機能,特
R7,13,東京都,1307,区東部,R7-1307-15,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-16,地域支援,地
R7,13,東京都,1307,区東部,R7-1307-16,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-17,地域支援,地
R7,13,東京都,1307,区東部,R7-1307-17,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-18,地域支援,地
R7,13,東京都,1307,区東部,R7-1307-18,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-20,地域支援,地
R7,13,東京都,1307,区東部,R7-1307-20,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-21,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-22,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-24,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-25,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-26,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-27,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-27,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-28,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-28,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-32,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-33,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-33,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-34,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-35,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-38,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-39,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-41,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-41,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-42,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-42,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-43,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-44,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-44,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-47,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-47,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-49,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-49,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-50,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-51,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-52,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-53,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-55,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-58,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-58,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-59,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-60,二次救急,二次
R7,13,東京都,1307,区東部,R7-1307-71,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-87,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-90,在宅療養支援,在支
R7,13,東京都,1307,区東部,R7-1307-94,在宅療養支援,在支
R7,13,東京都,1308,西多摩,R7-1308-14,地域支援,地
R7,13,東京都,1308,西多摩,R7-1308-14,三次救急,三次
R7,13,東京都,1308,西多摩,R7-1308-14,二次救急,二次
R7,13,東京都,1308,西多摩,R7-1308-17,二次救急,二次
R7,13,東京都,1308,西多摩,R7-1308-18,二次救急,二次
R7,13,東京都,1308,西多摩,R7-1308-19,在宅療養支援,在支
R7,13,東京都,1308,西多摩,R7-1308-20,二次救急,二次
R7,13,東京都,1308,西多摩,R7-1308-20,在宅療養支援,在支
R7,13,東京都,1308,西多摩,R7-1308-21,二次救急,二次
R7,13,東京都,1308,西多摩,R7-1308-25,二次救急,二次
R7,13,東京都,1308,西多摩,R7-1308-25,在宅療養支援,在支
R7,13,東京都,1308,西多摩,R7-1308-26,在宅療養支援,在支
R7,13,東京都,1308,西多摩,R7-1308-28,在宅療養支援,在支
R7,13,東京都,1308,西多摩,R7-1308-29,在宅療養支援,在支
R7,13,東京都,1308,西多摩,R7-1308-34,二次救急,二次
R7,13,東京都,1308,西多摩,R7-1308-34,在宅療養支援,在支
R7,13,東京都,1308,西多摩,R7-1308-38,在宅療養支援,在支
R7,13,東京都,1308,西多摩,R7-1308-40,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-14,地域支援,地
R7,13,東京都,1309,南多摩,R7-1309-14,三次救急,三次
R7,13,東京都,1309,南多摩,R7-1309-14,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-15,地域支援,地
R7,13,東京都,1309,南多摩,R7-1309-15,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-16,地域支援,地
R7,13,東京都,1309,南多摩,R7-1309-16,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-17,地域支援,地
R7,13,東京都,1309,南多摩,R7-1309-17,三次救急,三次
R7,13,東京都,1309,南多摩,R7-1309-17,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-20,地域支援,地
R7,13,東京都,1309,南多摩,R7-1309-20,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-21,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-22,地域支援,地
R7,13,東京都,1309,南多摩,R7-1309-22,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-25,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-25,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-28,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-30,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-30,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-31,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-33,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-34,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-35,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-35,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-36,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-36,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-38,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-39,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-40,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-40,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-42,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-42,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-45,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-45,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-50,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-51,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-54,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-54,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-56,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-57,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-60,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-60,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-61,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-63,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-71,二次救急,二次
R7,13,東京都,1309,南多摩,R7-1309-80,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-92,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-97,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-98,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-101,在宅療養支援,在支
R7,13,東京都,1309,南多摩,R7-1309-102,在宅療養支援,在支
R7,13,東京都,1310,北多摩西部,R7-1310-14,二次救急,二次
R7,13,東京都,1310,北多摩西部,R7-1310-15,地域支援,地
R7,13,東京都,1310,北多摩西部,R7-1310-15,三次救急,三次
R7,13,東京都,1310,北多摩西部,R7-1310-15,二次救急,二次
R7,13,東京都,1310,北多摩西部,R7-1310-16,地域支援,地
R7,13,東京都,1310,北多摩西部,R7-1310-16,二次救急,二次
R7,13,東京都,1310,北多摩西部,R7-1310-18,二次救急,二次
R7,13,東京都,1310,北多摩西部,R7-1310-19,地域支援,地
R7,13,東京都,1310,北多摩西部,R7-1310-19,二次救急,二次
R7,13,東京都,1310,北多摩西部,R7-1310-20,地域支援,地
R7,13,東京都,1310,北多摩西部,R7-1310-20,二次救急,二次
R7,13,東京都,1310,北多摩西部,R7-1310-21,二次救急,二次
R7,13,東京都,1310,北多摩西部,R7-1310-22,在宅療養支援,在支
R7,13,東京都,1310,北多摩西部,R7-1310-25,在宅療養支援,在支
R7,13,東京都,1310,北多摩西部,R7-1310-26,在宅療養支援,在支
R7,13,東京都,1310,北多摩西部,R7-1310-27,二次救急,二次
R7,13,東京都,1310,北多摩西部,R7-1310-31,在宅療養支援,在支
R7,13,東京都,1310,北多摩西部,R7-1310-32,二次救急,二次
R7,13,東京都,1310,北多摩西部,R7-1310-32,在宅療養支援,在支
R7,13,東京都,1310,北多摩西部,R7-1310-33,在宅療養支援,在支
R7,13,東京都,1310,北多摩西部,R7-1310-36,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-14,特定機能,特
R7,13,東京都,1311,北多摩南部,R7-1311-14,三次救急,三次
R7,13,東京都,1311,北多摩南部,R7-1311-14,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-15,地域支援,地
R7,13,東京都,1311,北多摩南部,R7-1311-15,三次救急,三次
R7,13,東京都,1311,北多摩南部,R7-1311-15,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-16,地域支援,地
R7,13,東京都,1311,北多摩南部,R7-1311-16,三次救急,三次
R7,13,東京都,1311,北多摩南部,R7-1311-16,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-17,地域支援,地
R7,13,東京都,1311,北多摩南部,R7-1311-17,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-18,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-20,地域支援,地
R7,13,東京都,1311,北多摩南部,R7-1311-20,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-24,地域支援,地
R7,13,東京都,1311,北多摩南部,R7-1311-24,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-25,在宅療養支援,在支
R7,13,東京都,1311,北多摩南部,R7-1311-26,在宅療養支援,在支
R7,13,東京都,1311,北多摩南部,R7-1311-27,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-28,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-28,在宅療養支援,在支
R7,13,東京都,1311,北多摩南部,R7-1311-29,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-29,在宅療養支援,在支
R7,13,東京都,1311,北多摩南部,R7-1311-30,在宅療養支援,在支
R7,13,東京都,1311,北多摩南部,R7-1311-32,在宅療養支援,在支
R7,13,東京都,1311,北多摩南部,R7-1311-33,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-33,在宅療養支援,在支
R7,13,東京都,1311,北多摩南部,R7-1311-34,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-34,在宅療養支援,在支
R7,13,東京都,1311,北多摩南部,R7-1311-37,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-37,在宅療養支援,在支
R7,13,東京都,1311,北多摩南部,R7-1311-40,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-41,在宅療養支援,在支
R7,13,東京都,1311,北多摩南部,R7-1311-44,在宅療養支援,在支
R7,13,東京都,1311,北多摩南部,R7-1311-46,二次救急,二次
R7,13,東京都,1311,北多摩南部,R7-1311-52,在宅療養支援,在支
R7,13,東京都,1312,北多摩北部,R7-1312-14,地域支援,地
R7,13,東京都,1312,北多摩北部,R7-1312-14,三次救急,三次
R7,13,東京都,1312,北多摩北部,R7-1312-14,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-15,地域支援,地
R7,13,東京都,1312,北多摩北部,R7-1312-15,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-17,地域支援,地
R7,13,東京都,1312,北多摩北部,R7-1312-17,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-18,三次救急,三次
R7,13,東京都,1312,北多摩北部,R7-1312-18,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-20,地域支援,地
R7,13,東京都,1312,北多摩北部,R7-1312-20,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-21,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-22,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-25,在宅療養支援,在支
R7,13,東京都,1312,北多摩北部,R7-1312-26,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-26,在宅療養支援,在支
R7,13,東京都,1312,北多摩北部,R7-1312-27,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-29,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-29,在宅療養支援,在支
R7,13,東京都,1312,北多摩北部,R7-1312-31,在宅療養支援,在支
R7,13,東京都,1312,北多摩北部,R7-1312-32,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-33,在宅療養支援,在支
R7,13,東京都,1312,北多摩北部,R7-1312-34,在宅療養支援,在支
R7,13,東京都,1312,北多摩北部,R7-1312-38,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-38,在宅療養支援,在支
R7,13,東京都,1312,北多摩北部,R7-1312-40,在宅療養支援,在支
R7,13,東京都,1312,北多摩北部,R7-1312-42,在宅療養支援,在支
R7,13,東京都,1312,北多摩北部,R7-1312-46,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-47,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-48,二次救急,二次
R7,13,東京都,1312,北多摩北部,R7-1312-51,在宅療養支援,在支
R7,13,東京都,1312,北多摩北部,R7-1312-53,在宅療養支援,在支
R7,13,東京都,1313,島しょ,R7-1313-14,二次救急,二次
R7,13,東京都,1313,島しょ,R7-1313-15,在宅療養支援,在支
R7,13,東京都,1313,島しょ,R7-1313-17,在宅療養支援,在支
R7,13,東京都,1313,島しょ,R7-1313-18,在宅療養支援,在支
R7,13,東京都,1313,島しょ,R7-1313-19,在宅療養支援,在支
R7,13,東京都,1313,島しょ,R7-1313-21,在宅療養支援,在支
R7,14,神奈川県,1404,川崎北部,R7-1404-14,特定機能,特
R7,14,神奈川県,1404,川崎北部,R7-1404-14,三次救急,三次
R7,14,神奈川県,1404,川崎北部,R7-1404-14,二次救急,二次
R7,14,神奈川県,1404,川崎北部,R7-1404-15,地域支援,地
R7,14,神奈川県,1404,川崎北部,R7-1404-15,二次救急,二次
R7,14,神奈川県,1404,川崎北部,R7-1404-16,二次救急,二次
R7,14,神奈川県,1404,川崎北部,R7-1404-17,地域支援,地
R7,14,神奈川県,1404,川崎北部,R7-1404-17,二次救急,二次
R7,14,神奈川県,1404,川崎北部,R7-1404-18,二次救急,二次
R7,14,神奈川県,1404,川崎北部,R7-1404-20,二次救急,二次
R7,14,神奈川県,1404,川崎北部,R7-1404-21,二次救急,二次
R7,14,神奈川県,1404,川崎北部,R7-1404-21,在宅療養支援,在支
R7,14,神奈川県,1404,川崎北部,R7-1404-22,二次救急,二次
R7,14,神奈川県,1404,川崎北部,R7-1404-22,在宅療養支援,在支
R7,14,神奈川県,1404,川崎北部,R7-1404-24,在宅療養支援,在支
R7,14,神奈川県,1404,川崎北部,R7-1404-28,二次救急,二次
R7,14,神奈川県,1404,川崎北部,R7-1404-32,在宅療養支援,在支
R7,14,神奈川県,1404,川崎北部,R7-1404-34,在宅療養支援,在支
R7,14,神奈川県,1404,川崎北部,R7-1404-35,在宅療養支援,在支
R7,14,神奈川県,1405,川崎南部,R7-1405-14,地域支援,地
R7,14,神奈川県,1405,川崎南部,R7-1405-14,三次救急,三次
R7,14,神奈川県,1405,川崎南部,R7-1405-14,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-15,地域支援,地
R7,14,神奈川県,1405,川崎南部,R7-1405-15,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-16,地域支援,地
R7,14,神奈川県,1405,川崎南部,R7-1405-16,三次救急,三次
R7,14,神奈川県,1405,川崎南部,R7-1405-16,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-17,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-18,地域支援,地
R7,14,神奈川県,1405,川崎南部,R7-1405-18,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-19,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-20,地域支援,地
R7,14,神奈川県,1405,川崎南部,R7-1405-20,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-21,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-22,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-23,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-23,在宅療養支援,在支
R7,14,神奈川県,1405,川崎南部,R7-1405-25,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-25,在宅療養支援,在支
R7,14,神奈川県,1405,川崎南部,R7-1405-26,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-29,二次救急,二次
R7,14,神奈川県,1405,川崎南部,R7-1405-31,在宅療養支援,在支
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-14,地域支援,地
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-14,三次救急,三次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-14,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-15,地域支援,地
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-15,三次救急,三次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-15,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-16,地域支援,地
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-16,三次救急,三次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-16,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-17,地域支援,地
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-17,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-19,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-20,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-21,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-21,在宅療養支援,在支
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-22,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-22,在宅療養支援,在支
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-23,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-24,在宅療養支援,在支
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-25,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-25,在宅療養支援,在支
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-26,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-26,在宅療養支援,在支
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-28,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-28,在宅療養支援,在支
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-29,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-30,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-31,在宅療養支援,在支
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-32,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-33,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-33,在宅療養支援,在支
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-34,二次救急,二次
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-34,在宅療養支援,在支
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-39,在宅療養支援,在支
R7,14,神奈川県,1406,横須賀・三浦,R7-1406-45,在宅療養支援,在支
